,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v_x,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,rrpu,median_yfp,newstandard
232,KT2440,Srpr_s1,pSeva221,30,2.040222341877175,2.3279337153671733,0.5676231996611324,0.7973048724682031,0.6184617443390245,0.9735072634186752,0.4460467728371968,2.091829874279358,0.78,0.8238678963241713
233,KT2440,Srpr_s1,pSeva221,40,2.0146093659965456,2.4099303093100697,0.5609804185840056,0.7929155807892282,0.6338551032147788,0.9718409767108804,0.4338913222086126,2.0304006824140313,0.75,0.7672065538352799
234,KT2440,Srpr_s1,pSeva221,70,1.8926190547292816,2.3765091447706443,0.5712733949236937,0.8082268841831827,0.6144283683400622,0.9676798585502476,0.4507190617237881,1.922426493486108,0.65,0.6756711303432109
235,KT2440,Srpr_s1,pSeva221,100,1.8688104789956068,2.4464604365777958,0.5666974770533322,0.8072021175780028,0.6283010142117986,0.9662048721902284,0.4408738236631648,1.8682296579293423,0.63,0.63331947506648
236,KT2440,Srpr_s1,pSeva221,200,1.6665802404269074,2.4281376741091267,0.5677326681183881,0.8145001695232288,0.6083390782680402,0.9713765028563536,0.4505964987202416,1.673791327463191,0.5,0.4989444175119706
237,KT2440,Srpr_s1,pSeva221,500,1.3533540679579432,2.4548936016045,0.5940266945143395,0.8372535775974882,0.5873859895060177,0.9726952828815292,0.4807499176811358,1.3492908167546636,0.34,0.32544983288676016
238,KT2440,Srpr_s1,pSeva221,1000,1.0146571430006914,2.4927043189855227,0.5984362087277757,0.8834073440206113,0.5520911340103433,0.9738052655020649,0.4989663998797411,0.9968696265623549,0.21,0.19102415681845147
239,KT2440,Srpr_s1,pSeva221,2000,0.6123954807525361,2.5960741545881416,0.5460622298535381,0.9227829157572708,0.4945822140532083,0.9730183878950238,0.4745995297092137,0.5682223657654177,0.1,0.08010973311588912
240,KT2440,Srpr_s2,pSeva221,1,2.571333698512786,2.648709025986858,0.5787985370122861,0.8076928158611506,0.6393665558638573,0.9682699627192752,0.44503939848821533,2.4780652036090838,1.38,1.2722012002257475
241,KT2440,Srpr_s2,pSeva221,5,2.3949481296406385,2.4171010708556824,0.6339659237704216,0.8541644043157638,0.5531746474006748,0.9736990384368069,0.5281350183387564,2.406461570297742,1.16,1.1755066206242715
242,KT2440,Srpr_s2,pSeva221,10,2.364767136928314,2.3637944752555824,0.6145178480496394,0.8365944200572728,0.5577752561342001,0.9735928826961844,0.5100449138716743,2.3980968896522916,1.1,1.1646558638618218
243,KT2440,Srpr_s2,pSeva221,20,2.435075844988248,2.4086617697023214,0.5781756202586816,0.8017587580568094,0.6233277669061245,0.974199640540864,0.4521105974569303,2.4514745707358814,1.21,1.235482253633869
244,KT2440,Srpr_s2,pSeva221,30,2.2746154122113373,2.3280785730929,0.6203417783566757,0.8373381740956034,0.55245315804146,0.9715713405304444,0.5170821331514046,2.322528379173639,1.01,1.07063424376943
245,KT2440,Srpr_s2,pSeva221,40,2.2772674604988827,2.35231731734172,0.6302545303633099,0.8561411308823161,0.5563346298948635,0.9730477276632551,0.5237152646857184,2.3152844777452377,1.01,1.0619890539920103
246,KT2440,Srpr_s2,pSeva221,70,2.2276289060217453,2.3144773985594056,0.6155358745118361,0.8392858208953806,0.5526819672608829,0.970960664926844,0.512982827675334,2.280593092857106,0.96,1.0214439579965353
247,KT2440,Srpr_s2,pSeva221,100,2.2243171823713728,2.4088826001462174,0.6147075418089213,0.8514349120134339,0.5523294223385684,0.9695847220446228,0.5124361528737088,2.2387767729157733,0.95,0.9744048657178694
248,KT2440,Srpr_s2,pSeva221,200,2.1941050257017065,2.3949469645549684,0.5997263923262117,0.8480978213972706,0.570404802246942,0.9698027098377184,0.4925935009634265,2.2143522588832703,0.92,0.9478261376959595
249,KT2440,Srpr_s2,pSeva221,500,2.0920782396893225,2.517679261733295,0.5661027248460886,0.8200181752635081,0.6211608630078983,0.9699008697726615,0.4436451314784442,2.0609734727157774,0.82,0.7949714072218723
250,KT2440,Srpr_s2,pSeva221,1000,1.8076988756559356,2.4895824859946654,0.5948618936502554,0.8650560873269499,0.5733523880303923,0.9705571773244216,0.4873756312215805,1.7901779965335107,0.58,0.576221816670277
251,KT2440,Srpr_s2,pSeva221,2000,1.4165058824356875,2.5854688156148016,0.6025540457527023,0.8883920567365059,0.5323829909560136,0.9697854938255244,0.5100641711051466,1.3658358731943219,0.36,0.33300020332776087
252,KT2440,Srpr_s3,pSeva221,1,2.51240564789945,2.5809238208978953,0.5969949210103677,0.8425282166696091,0.6080440088030509,0.9715617560529122,0.4739562505094815,2.453905434330006,1.31,1.2387986254377445
253,KT2440,Srpr_s3,pSeva221,5,2.3459506234648067,2.4161369288534638,0.6325942564940831,0.8361425725822973,0.5697480266241112,0.9742315173143488,0.5198782553853802,2.3584539859407543,1.08,1.1144472099190266
254,KT2440,Srpr_s3,pSeva221,10,2.3312161960402262,2.3987616400257123,0.6191486287188882,0.8390801394905548,0.5660584787164359,0.9738824618964224,0.5104045139341116,2.350589451986009,1.07,1.104721021359569
255,KT2440,Srpr_s3,pSeva221,20,2.29305641355938,2.404283695818512,0.6254375660949527,0.8541302039061752,0.5705263827405257,0.9687436005881342,0.513658910479442,2.310126424754127,1.02,1.0558712680034177
256,KT2440,Srpr_s3,pSeva221,30,2.218396925236238,2.36089128706414,0.6112755918340099,0.8302598378725977,0.5695505069222653,0.9725105397161551,0.5024418464097788,2.253726426767369,0.94,0.9909962506645666
257,KT2440,Srpr_s3,pSeva221,40,2.187522074706441,2.330413317863616,0.6035356187828241,0.8328896091105032,0.5695960270845659,0.9672323600646421,0.496060888749654,2.2348765224792766,0.91,0.9701169422707394
258,KT2440,Srpr_s3,pSeva221,70,2.164207060826492,2.3322843490278844,0.6073240554563177,0.8295741036701396,0.5678185507849246,0.9725315632230168,0.4999210726979187,2.21112212815967,0.89,0.9443594667215919
259,KT2440,Srpr_s3,pSeva221,100,2.1239173219488,2.346433167505072,0.5940123455282863,0.8395617477956026,0.5742272112705161,0.9720647653259912,0.4863155201410032,2.1640215353137235,0.84,0.8950614240570371
260,KT2440,Srpr_s3,pSeva221,200,1.9375118708545715,2.347026152189217,0.582716106119692,0.8288675287814811,0.5803128528412219,0.9728175296401244,0.4745602878711975,1.9775414183503504,0.68,0.7211599054028822
261,KT2440,Srpr_s3,pSeva221,500,1.6351102949914298,2.3885535378161737,0.5810809033998069,0.8387591251820753,0.5724999845560893,0.9730503572181438,0.4764309817087238,1.6575550881094714,0.48,0.4888612801900255
262,KT2440,Srpr_s3,pSeva221,1000,1.2811067732839845,2.4280340176930864,0.6016602428819798,0.8719358648252271,0.54476613743824,0.9729357091366632,0.5045450675627556,1.2875383626163663,0.3,0.2983469062393655
263,KT2440,Srpr_s3,pSeva221,2000,0.8711350333164734,2.5994687877000096,0.5660826552965302,0.9003880461818863,0.5506841911902738,0.9722455850851156,0.4725169343501665,0.8177045224488183,0.16,0.13883543072803733
264,KT2440,Srpr_s4,pSeva221,1,2.4652114913756966,2.56339429321675,0.6335666577922437,0.8568785983143847,0.5613629935523842,0.9711052271513996,0.5243205616889691,2.41612972314332,1.24,1.1881618603538595
265,KT2440,Srpr_s4,pSeva221,5,2.3764910745712378,2.4714282335545503,0.6427666864823172,0.8565630580293215,0.5637235500172528,0.96980430900397,0.5309018437714009,2.365372200574508,1.14,1.1230665398431903
266,KT2440,Srpr_s4,pSeva221,10,2.3598553577500057,2.465657858634756,0.619043116180918,0.8406270117951623,0.5766959524555365,0.9726791829876514,0.5057327582923704,2.351143343015655,1.1,1.1054035257118446
267,KT2440,Srpr_s4,pSeva221,20,2.2873654213315406,2.4161660245931884,0.6186974467876564,0.8429684141734267,0.5686614888450374,0.9741842112443868,0.5089229765413172,2.299459814366628,1.03,1.0433196356904608
268,KT2440,Srpr_s4,pSeva221,30,2.2464438751838176,2.4103343666736494,0.6150819862446787,0.8422347807226157,0.5600708061509823,0.9693670021281282,0.5095614379787007,2.2606815222621313,0.97,0.9988000840249698
269,KT2440,Srpr_s4,pSeva221,40,2.2167379036313504,2.370017639779713,0.6155492772115052,0.8337451035956567,0.56531833457266,0.9710843248364904,0.5077498724038833,2.248093357860485,0.95,0.9847154332678943
270,KT2440,Srpr_s4,pSeva221,70,2.180851411532985,2.3217734984384437,0.5993359979332086,0.8156464373708953,0.5720307686683331,0.973507596704865,0.4915946613921192,2.2327072919329445,0.91,0.9677393242742297
271,KT2440,Srpr_s4,pSeva221,100,2.16737997188044,2.377139611982632,0.5888915975949408,0.8322220039611339,0.5757468211130194,0.9708230289579124,0.4814942777385794,2.1950852556659965,0.89,0.9273130582754913
272,KT2440,Srpr_s4,pSeva221,200,2.0556882445035103,2.3569143172438314,0.5891026701783989,0.8326959097541832,0.5906203100312621,0.9699713788096191,0.4753761612992747,2.092554249521922,0.79,0.8245570306133033
273,KT2440,Srpr_s4,pSeva221,500,1.8580390044389192,2.3964610904149963,0.5801292704387825,0.8279626889481834,0.5981465122705909,0.9738966204182772,0.4649079203109915,1.8784420620269164,0.62,0.6411253589915193
274,KT2440,Srpr_s4,pSeva221,1000,1.6259691838407628,2.421267001562624,0.5629877805229409,0.8082196654987233,0.6171207395555566,0.972675077583954,0.4429973348232441,1.6362331119484501,0.47,0.4758660049032604
275,KT2440,Srpr_s4,pSeva221,2000,1.2797716798257934,2.53635190446922,0.5618158853236569,0.8195656630798271,0.6071714489210408,0.9726466864744682,0.4464025241116815,1.2418091099191138,0.3,0.2793279993044737
276,DH5alpha,1201,pAN,1,0.15297388261162428,3.189595441235102,0.565156280411931,1.1123521878279292,0.2297230761021164,0.9726102493596684,0.5500417602348537,0.11052651847125752,,0.3944300198016006
277,DH5alpha,1201,pAN,5,0.1672583399671954,2.99918385568998,0.5746011232766317,1.0994989251191511,0.206197716913615,0.9710662971031994,0.5622531452150336,0.1485869848006614,,0.44882537872856176
278,DH5alpha,1201,pAN,10,0.12487836615199065,2.9394996658161707,0.5602896949050932,1.1177619852573215,0.17858044850043972,0.9735574901419648,0.5512832139572547,0.1147108086430088,,0.40030934552852354
279,DH5alpha,1201,pAN,20,0.12030496847265075,2.908855680724076,0.5723486036292451,1.0994557436556105,0.1870143767744098,0.972192818951129,0.56225075842681,0.11223029280802171,,0.3968210160696824
280,DH5alpha,1201,pAN,30,0.09548687736484107,2.854590392515464,0.5389720907034168,1.0868690938183665,0.17171359578918075,0.9764788655484966,0.5309666915760491,0.0930451228545019,,0.3701313556743205
281,DH5alpha,1201,pAN,40,0.10088236936775223,2.902200362747334,0.5552802420502956,1.0900201982936737,0.16731093877747244,0.9691131093964541,0.5474531110396735,0.0943804314863008,,0.3719724514311198
282,DH5alpha,1201,pAN,70,0.1068255122042527,2.9039796555336026,0.5553055344596354,1.0952594487933356,0.19494106223201527,0.9697046959114964,0.5446519745768952,0.09910986488754996,,0.378513105036135
283,DH5alpha,1201,pAN,100,0.11322925776712248,2.9423034250795523,0.5698519986340147,1.1086849209454754,0.19492608701898254,0.9672601453744905,0.5589210602600528,0.10156832149191514,,0.3819253100514493
284,DH5alpha,1201,pAN,200,0.110657773118221,2.999715245728998,0.5621938517447136,1.1069387265520332,0.1954898431925748,0.9701019322827952,0.5513467295851764,0.09340190097533028,,0.37062303327001983
285,DH5alpha,1201,pAN,500,0.1279039134604016,3.0762846806946462,0.5539941905734558,1.1103661670899712,0.2094233485760299,0.9690174093162968,0.5417094063501323,0.10174343396234603,,0.38216867689460055
286,DH5alpha,1201,pAN,1000,0.09160763770894474,3.0726212984211188,0.54412396075839,1.1195782712904196,0.2194680244573818,0.9696498104814176,0.5308580517920325,0.06529316002818494,,0.3324187874032732
287,DH5alpha,1201,pAN,2000,0.1941370019610152,3.556132276195381,0.5555288312538198,1.134938292104555,0.3333114774083731,0.9629309833025724,0.5237618975098879,0.07500273867771172,,0.34549441983500095
288,DH5alpha,1717,pAN,1,0.5955067099978599,3.2242895787639463,0.6273444939168833,1.0085071027294727,0.4809959332317504,0.969024093613628,0.5500072370761263,0.47631115161387755,,1.0136854916313456
289,DH5alpha,1717,pAN,5,0.4760134724261981,2.9382506625678766,0.6271401549564898,1.011359445613581,0.4007976178700576,0.9698317328261916,0.5745648739475125,0.44809436190983726,,0.9574449024151538
290,DH5alpha,1717,pAN,10,0.4139678237304858,2.8405855588855498,0.6174335109772287,1.02462214988289,0.3905489688934995,0.9751573746905527,0.5683982716994574,0.4105152220713342,,0.8849657947324878
291,DH5alpha,1717,pAN,20,0.5161093872588645,2.92974173858038,0.6453558678555362,1.0316547813653505,0.4000933528428076,0.9681507510045176,0.5914521258487163,0.4901236457410854,,1.041799965135027
292,DH5alpha,1717,pAN,30,0.6517645572865145,2.88984374812819,0.6596125745800617,1.0029295885580685,0.4378749368383777,0.9723204039691348,0.5930153810438192,0.6333541125582826,,1.357418439723183
293,DH5alpha,1717,pAN,40,0.4507601604478203,2.864728687729789,0.621297285385354,1.0154025826842892,0.3952730811706195,0.9742537646522428,0.5707011063247653,0.4413728208033798,,0.9442802084539426
294,DH5alpha,1717,pAN,70,0.31750774808452703,2.8514019614059616,0.5901196308945119,1.0204892580188658,0.3623086057672545,0.9699295831710928,0.5500258365241713,0.3121679220817701,,0.7076849352243751
295,DH5alpha,1717,pAN,100,0.37700306269591866,2.914037405660294,0.6012017320845358,1.0177598836007882,0.3844158959099632,0.9701141312486548,0.5550054018577205,0.35699236545633917,,0.7863267124335562
296,DH5alpha,1717,pAN,200,0.6160601766620962,2.872154762674181,0.6643045754912668,1.0119891965192909,0.4384367395916761,0.9697598841148278,0.5970517431483991,0.6027521633832927,,1.2861366083142733
297,DH5alpha,1717,pAN,500,0.476617177752501,2.8456055173974844,0.6230407280839664,1.0066756863875868,0.4030913998828973,0.9694878220917628,0.5701817817441998,0.47170486593623884,,1.0043956980961375
298,DH5alpha,1717,pAN,1000,0.4276697359289585,2.954752233535666,0.6105637963336494,0.9943894194876622,0.4172861202787145,0.9699498224618832,0.5548652125060881,0.394659422994539,,0.8551922953189565
299,DH5alpha,1717,pAN,2000,0.7316762734304098,3.2384395971570705,0.6617127930713741,0.9913626953939928,0.492135030586339,0.9669119183134496,0.5760334761742328,0.5961663777383313,,1.2710793474094007
300,DH5alpha,1818,pAN,1,0.08762933263593299,3.1247805526471204,0.5020303216535915,1.0939291283369357,0.15467973883574895,0.9684842600798972,0.4959882183249736,0.06641399498386609,,0.33392171230879103
301,DH5alpha,1818,pAN,5,0.002814123922193594,2.8746968774872,0.4823450473849391,1.093608416027518,0.12562536356176346,0.9742282730458204,0.4785237907882164,0.00011121644207850686,,0.24785151716335044
302,DH5alpha,1818,pAN,10,0.055522096407714085,2.9241461642280018,0.4856596936666927,1.0991423793996498,0.15211280835435942,0.9697790464717064,0.4800081390726534,0.04891983272776068,,0.3106547944202539
303,DH5alpha,1818,pAN,20,0.1671027515883594,2.897481633965678,0.5184622834998643,1.0492910010239416,0.30949476192777303,0.9722933485621494,0.4930063803216128,0.1561585350682554,,0.45989559849509004
304,DH5alpha,1818,pAN,30,0.3709964578415346,2.9144689116970866,0.5434262530526425,0.9926744771518756,0.3968125473809581,0.9707557804881324,0.4988107777705837,0.35175993590634913,,0.7769639665072001
305,DH5alpha,1818,pAN,40,0.4082514382634224,2.758111161358169,0.5512698112129263,0.9942823345477382,0.4487445701399427,0.9752945562718368,0.4926478150108322,0.4251211801344554,,0.912813267975376
306,DH5alpha,1818,pAN,70,0.7746443686569305,2.9361478656279267,0.6118061588522757,0.9401514188945052,0.4783600744420517,0.9665522610882404,0.5372660141972587,0.7403295445781237,,1.6244597641189966
307,DH5alpha,1818,pAN,100,0.8544481022941677,2.9057036470074635,0.6148035341584639,0.9467989862073594,0.501177092186989,0.9669853684353178,0.5320170055617689,0.8284817771433169,,1.8670273247741245
308,DH5alpha,1818,pAN,200,0.8915196287889409,2.964038453324933,0.6104976436403551,0.9609467128013642,0.5048326115026118,0.9690845898747056,0.5269921019072068,0.8472200813505928,,1.9214032200681959
309,DH5alpha,1818,pAN,500,0.8803824058010868,2.805201607536934,0.6079356129921234,0.9589536265039814,0.5054983908149135,0.9739934751714576,0.5245435940518006,0.8870203332884216,,2.040334406933836
310,DH5alpha,1818,pAN,1000,1.0419663193185176,2.921519238989487,0.623899767654293,0.922303795215484,0.5123862012465975,0.9665067449337136,0.535777128792749,1.0088291753451848,,2.435174739990338
311,DH5alpha,1818,pAN,2000,1.4618111294499607,3.219750982158984,0.6120087753345829,0.9014061088643892,0.5615014474696578,0.9646609245878156,0.506422423206095,1.3116687324122664,,3.652919812204876
312,DH5alpha,Amer_f1,pAN,1,2.0151652280128323,3.2119902514046617,0.7356090055095332,0.9962401247280296,0.4640773369771914,0.9641034942443768,0.6515985478706924,1.8828696738062618,6.71,7.243444802178552
313,DH5alpha,Amer_f1,pAN,5,2.000310587616313,2.905761947386064,0.7617318058729118,0.9795121653078857,0.4330272631120134,0.9669557983381779,0.6866104426447893,1.9734221591162109,6.61,8.025482380223915
314,DH5alpha,Amer_f1,pAN,10,1.9083403661303133,2.8600311009263386,0.7885776081131649,1.000499506301077,0.4064361480360504,0.9660054353188368,0.7205069482179258,1.8974114180985977,5.89,7.364307890049877
315,DH5alpha,Amer_f1,pAN,20,1.7158209415118213,2.8337421428671896,0.7679844902730275,0.9891003630448716,0.41296752225315336,0.970123993807978,0.6994386124460878,1.7133112101212922,4.83,5.956570579771379
316,DH5alpha,Amer_f1,pAN,30,1.7062823616276164,2.9319280696824914,0.7576767026436407,1.0054659875785628,0.4392065848726666,0.9692429847823092,0.6806862142090497,1.6711955014192001,4.79,5.6693548306257515
317,DH5alpha,Amer_f1,pAN,40,1.1995098290859134,2.8324697997554016,0.7558500318411766,1.0201861832381909,0.4085275754249204,0.9764669437535306,0.6898990764357688,1.1975258722374276,2.7,3.1501781030145257
318,DH5alpha,Amer_f1,pAN,70,0.8428344528129643,2.8359418912012524,0.7041752516228289,0.9691519115224964,0.4340434123785558,0.9753278195606616,0.6343858197173626,0.8396722825752863,1.69,1.8993779565468767
319,DH5alpha,Amer_f1,pAN,100,0.7639809521876558,2.807888884701613,0.6889028567441184,1.0125062816506971,0.4419713141114139,0.9772325620612288,0.6179659676535315,0.7694016877948266,1.51,1.7021062958345563
320,DH5alpha,Amer_f1,pAN,200,0.8641581573968861,2.8492123963482374,0.6918233068870021,0.965083645782192,0.4662010212702533,0.9683886687933572,0.6120414241303761,0.856372245301262,1.73,1.948334154775121
321,DH5alpha,Amer_f1,pAN,500,0.6597175366990778,2.9362146326222067,0.6600823716615202,0.9903717354443894,0.4536772844064052,0.9718899956844252,0.5882429972139555,0.6263656264346568,1.28,1.340947271489277
322,DH5alpha,Amer_f1,pAN,1000,0.5755585557403359,2.8839862546302903,0.6408523645450864,0.9860435178078992,0.4542188474290689,0.9712943759330362,0.5709290517226199,0.558415520064683,1.12,1.1866559877375213
323,DH5alpha,Amer_f1,pAN,2000,0.8635620963863992,3.2729745134862136,0.663937791295781,1.0019914562401713,0.4667463058670057,0.9671477145202788,0.5871807742484679,0.7252979644534124,1.7,1.5851897153082457
324,DH5alpha,Amtr_a1,pAN,1,0.7546074378448216,3.1937767704211097,0.6248765019083402,0.9896183819985046,0.4834620187833059,0.9686723678911968,0.5469952308088382,0.6423090885213486,1.46,1.3786933808258883
325,DH5alpha,Amtr_a1,pAN,5,0.3111252778189477,2.8124553908799284,0.5759039645433683,1.0313251156977414,0.3997131862953033,0.9747769481521988,0.5278967605633227,0.3141295392760688,0.68,0.7110532203029505
326,DH5alpha,Amtr_a1,pAN,10,0.12622904782377414,2.8624491612742373,0.5289334111747078,1.0590087435200597,0.2480834961560357,0.9725688364388426,0.5123982405734999,0.12170218210130965,0.4,0.41018794917935364
327,DH5alpha,Amtr_a1,pAN,20,0.08428450185962076,2.8673402827688617,0.5294419310810037,1.0784370197627124,0.21222040154514296,0.9735566425500702,0.5173822117239278,0.0799685618131027,0.34,0.3522309929921517
328,DH5alpha,Amtr_a1,pAN,30,0.0861736578621838,2.9252794527564654,0.5442946032704855,1.0851855381521618,0.20263837586534605,0.9723036168668274,0.5330024706994314,0.07607456288936698,0.33,0.3469456134188427
329,DH5alpha,Amtr_a1,pAN,40,0.07252330322927747,2.8548756241637943,0.5152301937157666,1.0796947465502909,0.1850725696469061,0.9763832865614804,0.5063295182837613,0.06996560555915007,0.32,0.3386951995830507
330,DH5alpha,Amtr_a1,pAN,70,0.0978073412145045,2.9097799022496527,0.5448043897740711,1.0859485648434513,0.20901589676656396,0.972822824992668,0.5327708827694495,0.08901325879252231,0.34,0.36458720024841124
331,DH5alpha,Amtr_a1,pAN,100,0.10831789189739097,2.9435228506649214,0.5566571046250094,1.1210209320656863,0.24702699577778,0.9736776658287184,0.5394055206225581,0.0938916072280165,0.37,0.37129818544104826
332,DH5alpha,Amtr_a1,pAN,200,0.15177770890396125,3.1022894974700432,0.6118572982875847,1.1372572661994929,0.3773087849709927,0.9737102089650884,0.5666334033679522,0.09567469481610322,0.42,0.37375930255461265
333,DH5alpha,Amtr_a1,pAN,500,0.17900840018203876,3.1216007973787607,0.5833496830993578,1.1103482481218525,0.3993797212073092,0.9709427455748746,0.5348065898412235,0.11696635256401504,0.46,0.40348881883445514
334,DH5alpha,Amtr_a1,pAN,1000,0.11420677340107654,3.034937687234482,0.5356485907890042,1.0941998577060834,0.42383914930525135,0.9708717874269558,0.4851570026694274,0.07083794810431772,0.41,0.3398702538324835
335,DH5alpha,Amtr_a1,pAN,2000,0.1958799873034773,3.4898073386761035,0.5228315133939606,1.1016770990828182,0.5890997912107744,0.9685065181323368,0.4224793855378948,0.010273174424721579,0.41,0.26067570739803897
336,DH5alpha,Beti_e1,pAN,1,1.474127802661075,3.2176650680846874,0.7075880946499059,0.9906817593310642,0.5069092036448513,0.9698597242197444,0.6099405514765404,1.3322921120690345,3.75,3.750036101964754
337,DH5alpha,Beti_e1,pAN,5,1.3163560880750769,2.887901099674853,0.7300997621363161,0.9703149489949392,0.4441010370668258,0.971526863705177,0.6541523844860089,1.2956429892810637,3.12,3.57882477544804
338,DH5alpha,Beti_e1,pAN,10,0.9009573794510759,2.8283795147643294,0.6823270862401509,0.9584595430635808,0.4586256612583325,0.9706764482092785,0.6063360214659933,0.9001527500768478,1.84,2.0806268154911995
339,DH5alpha,Beti_e1,pAN,20,0.4459677094659033,2.8807923507108653,0.5996787972711111,0.9988005025756348,0.4384108360113057,0.9716538727527628,0.5389761236100942,0.4315228344879168,0.9,0.9251473432239126
340,DH5alpha,Beti_e1,pAN,30,0.1251226030094702,2.8634651660763457,0.5375917529373052,1.050249005835585,0.3007448315403589,0.9767263631247316,0.5127037508773873,0.11934204826491644,0.41,0.40684542491956344
341,DH5alpha,Beti_e1,pAN,40,0.10566826424213492,2.880333557811694,0.5268465640756905,1.0842309877301206,0.2454205809010297,0.9699826643120744,0.5107338576154495,0.09917863675539933,0.38,0.37860844266962773
342,DH5alpha,Beti_e1,pAN,70,0.06758037169058277,2.8816486809231545,0.5361863698200212,1.0769624592827851,0.19704080924600895,0.9668526477129296,0.5256745901220381,0.06211287471029575,0.3,0.32816350994675303
343,DH5alpha,Beti_e1,pAN,100,0.11805827162623665,2.884608281087756,0.5515902497001253,1.091346866100273,0.24823253807737064,0.9722395655894362,0.5343257359715431,0.1106944995622146,0.38,0.3946655755342959
344,DH5alpha,Beti_e1,pAN,200,0.0740401726244605,2.8246412523119866,0.5717470879222704,1.1105673160395897,0.3018041601435598,0.9787744611529526,0.5450864888340345,0.07423809382208191,0.32,0.34446008116163784
345,DH5alpha,Beti_e1,pAN,500,0.09998549257721097,2.9265126599916234,0.5493107235895697,1.0758827140630776,0.20950523683020705,0.9685993862550124,0.5371201590312392,0.08922491463073141,0.35,0.36487768940600274
346,DH5alpha,Beti_e1,pAN,1000,0.09305288651572,2.9091622927715006,0.5963749520482488,1.0705780175317838,0.2646005606428194,0.9690214001411674,0.5751190151104961,0.08078240584784885,0.34,0.3533382375950592
347,DH5alpha,Beti_e1,pAN,2000,0.15900861662950158,3.246067838748105,0.5521711042614559,1.1040798975892343,0.3224887395231214,0.9691098859328634,0.5226704245027152,0.09124525296030246,0.41,0.3676536194833377
348,DH5alpha,Bm3r1_b1,pAN,1,0.34326263765559234,3.2808584023748737,0.5605079811991874,1.1019609407105155,0.4364411983912192,0.9618700084617064,0.5043074056753685,0.2422679240854276,0.69,0.5918724088230258
349,DH5alpha,Bm3r1_b1,pAN,5,0.08512459265108963,2.8641445664416314,0.5134993353857701,1.0823196630633696,0.2212870502740511,0.972943861242386,0.5007690279545605,0.08111094827365932,0.33,0.35378547889692114
350,DH5alpha,Bm3r1_b1,pAN,10,0.09681911599708183,2.9794391076934303,0.5448747928600209,1.096699058436847,0.19248117808610785,0.9721598827594892,0.5346859968398956,0.08213749893892058,0.34,0.3551838585755913
351,DH5alpha,Bm3r1_b1,pAN,20,0.044897025029809474,2.9137272957995606,0.5169625332145769,1.1075513254809222,0.14661595777859845,0.9720059671011564,0.5113759724993496,0.03888762071967342,0.28,0.29749462696964435
352,DH5alpha,Bm3r1_b1,pAN,30,0.07093203381091759,2.9466250974543,0.5562549332971775,1.1279606458174594,0.2564002583414122,0.9713623347933372,0.5376597172122882,0.0556689697340101,0.3,0.319582831491454
353,DH5alpha,Bm3r1_b1,pAN,40,0.0938963591039702,2.99748869813375,0.5361754553525288,1.109393024259384,0.16764838086265388,0.9671639372961652,0.5285868860831157,0.07999454773083002,0.33,0.35226633322066914
354,DH5alpha,Bm3r1_b1,pAN,70,0.0413981495580487,2.9069403307668216,0.5246504552147132,1.1093821566594868,0.16694574247129024,0.9735371439457724,0.5172875548693465,0.035001027291506503,0.28,0.29243160458164963
355,DH5alpha,Bm3r1_b1,pAN,100,0.03723524221885802,2.8882302453043462,0.5111366535765179,1.089720702645803,0.17513251135093028,0.972118280459403,0.5032369707771058,0.032116274333885614,0.27,0.2886863714112851
356,DH5alpha,Bm3r1_b1,pAN,200,0.04807058257265034,2.942562201281244,0.5448816844496815,1.1084758633246463,0.19323671389848746,0.9704192229713238,0.5346118447880303,0.03699058495836663,0.29,0.2950209210266487
357,DH5alpha,Bm3r1_b1,pAN,500,0.012944294457210943,2.917336400094276,0.5110023850005425,1.0894934642841874,0.15460388278851406,0.970827788067178,0.5048583671878184,0.006315016636932508,0.25,0.25566509033820756
358,DH5alpha,Bm3r1_b1,pAN,1000,0.002754521123804365,2.9215050740473836,0.5063345360193983,1.1046160882096874,0.16947466655678306,0.975554419607294,0.4990101760617239,-0.004671282237538317,0.24,0.2418610483248574
359,DH5alpha,Bm3r1_b1,pAN,2000,0.04813104847210315,3.1750669481053424,0.515882404460383,1.115938573134665,0.2180028911098699,0.9726272632820556,0.5034744645016964,0.012943658127608667,0.29,0.26406748430176347
360,DH5alpha,Bm3r1_b2,pAN,1,0.43143590942484505,3.2928513427093606,0.573508573608768,1.0277805217294396,0.43687127037671625,0.967821732007012,0.5158847473798667,0.3176075103860885,0.85,0.7170414974615145
361,DH5alpha,Bm3r1_b2,pAN,5,0.3963695469143663,3.153094828362773,0.5766091774839507,1.0208803413926018,0.4327976496891087,0.973052336256744,0.5198080388160157,0.31639016792307345,0.81,0.7149431403985165
362,DH5alpha,Bm3r1_b2,pAN,10,0.2644779709614229,3.278323220279637,0.5489693939906237,1.0605141369939002,0.3897412258008397,0.96710008236124,0.5055593176465675,0.17320578852200127,0.59,0.4851290104201016
363,DH5alpha,Bm3r1_b2,pAN,20,0.2670183559679675,3.4593334489494008,0.5713571144700946,1.0931908810658584,0.3655123682835453,0.9631634015586596,0.5318229062068869,0.14601306076809506,0.55,0.44508114304204
